Report,Time,Keyword,Count,Type
252,2010-01-18 11:52:00,tise,1,entity
252,2010-01-18 11:52:00,marie lourde lavilus,1,entity
252,2010-01-18 11:52:00,marilourde lavilous,1,entity
252,2010-01-18 11:52:00,titanyen,1,entity
252,2010-01-18 11:52:00,tipapi,2,entity
252,2010-01-18 11:52:00,mwen,1,entity
252,2010-01-18 11:52:00,marilourde lav,2,entity
252,2010-01-18 11:52:00,tell,1,entity
252,2010-01-18 11:52:00,tisoeur,1,entity
252,2010-01-18 11:52:00,tried,2,action
252,2010-01-18 11:52:00,get,1,action
252,2010-01-18 11:52:00,give,1,action
252,2010-01-18 11:52:00,call,1,action
252,2010-01-18 11:52:00,mwen,2,action
252,2010-01-18 11:52:00,let,1,action
252,2010-01-18 11:52:00,know,1,action
253,2010-01-18 08:47:00,petit goâve,1,location
253,2010-01-18 08:47:00,daoud,1,entity
253,2010-01-18 08:47:00,leya shemaly,1,entity
253,2010-01-18 08:47:00,leya,1,entity
253,2010-01-18 08:47:00,please,1,entity
253,2010-01-18 08:47:00,roumaline shemaly,1,entity
253,2010-01-18 08:47:00,american,1,entity
253,2010-01-18 08:47:00,roumaline,1,entity
253,2010-01-18 08:47:00,maryline daoud shemaly,1,entity
253,2010-01-18 08:47:00,woody shemaly,1,entity
253,2010-01-18 08:47:00,south,1,entity
253,2010-01-18 08:47:00,sharing,1,action
253,2010-01-18 08:47:00,assed,1,action
253,2010-01-18 08:47:00,working,1,action
253,2010-01-18 08:47:00,get,1,action
253,2010-01-18 08:47:00,searching,1,action
253,2010-01-18 08:47:00,known,1,action
253,2010-01-18 08:47:00,running,1,action
253,2010-01-18 08:47:00,let,1,action
253,2010-01-18 08:47:00,know,1,action
253,2010-01-18 08:47:00,following,1,action
253,2010-01-18 08:47:00,left,1,action
254,2010-01-18 07:26:00,haiti,1,location
254,2010-01-18 07:26:00,carrefour,1,location
254,2010-01-18 07:26:00,bon repos,1,location
254,2010-01-18 07:26:00,bon repos route,1,entity
254,2010-01-18 07:26:00,ona,1,entity
254,2010-01-18 07:26:00,bon,1,entity
254,2010-01-18 07:26:00,need,2,action
255,2010-01-18 08:46:00,la plaine,1,location
255,2010-01-18 08:46:00,bon repoos,1,location
255,2010-01-18 08:46:00,using,1,action
255,2010-01-18 08:46:00,said,1,action
255,2010-01-18 08:46:00,check,1,action
256,2010-01-17 06:00:00,leogane,1,location
256,2010-01-17 06:00:00,haiti,1,location
256,2010-01-17 06:00:00,franck jean,1,entity
256,2010-01-17 06:00:00,leogane,1,entity
256,2010-01-17 06:00:00,mwen,1,entity
256,2010-01-17 06:00:00,alive,1,action
256,2010-01-17 06:00:00,gen,1,action
256,2010-01-17 06:00:00,want,1,action
256,2010-01-17 06:00:00,know,1,action
257,2010-01-18 08:39:00,angle rues pavee et du quai,1,location
257,2010-01-18 08:39:00,pap,1,entity
257,2010-01-18 08:39:00,angle,1,entity
257,2010-01-18 08:39:00,haiti,2,entity
257,2010-01-18 08:39:00,banque,1,entity
257,2010-01-18 08:39:00,central bank,1,entity
257,2010-01-18 08:39:00,incorporated,1,action
258,2010-01-18 06:15:00,morne basile,1,location
258,2010-01-18 06:15:00,haiti,1,location
258,2010-01-18 06:15:00,basile,1,location
258,2010-01-18 06:15:00,orlean,1,entity
258,2010-01-18 06:15:00,entre,1,action
259,2010-01-18 08:35:00,saint-marc,1,location
259,2010-01-18 08:35:00,msf,1,entity
259,2010-01-18 08:35:00,gathered,1,action
259,2010-01-18 08:35:00,set,1,action
259,2010-01-18 08:35:00,opened,1,action
260,2010-01-18 08:33:00,in a field near airport,1,location
260,2010-01-18 08:33:00,borders,1,entity
260,2010-01-18 08:33:00,amp,1,action
261,2010-01-17 06:29:00,jacmel,1,location
261,2010-01-17 06:29:00,category,1,entity
261,2010-01-17 06:29:00,michel henri robert,1,entity
261,2010-01-17 06:29:00,non,1,entity
261,2010-01-17 06:29:00,watapana,1,entity
261,2010-01-17 06:29:00,food,1,entity
261,2010-01-17 06:29:00,jacmel,1,entity
261,2010-01-17 06:29:00,siloye,1,entity
261,2010-01-17 06:29:00,konnen,1,action
261,2010-01-17 06:29:00,stand,1,action
261,2010-01-17 06:29:00,get,1,action
261,2010-01-17 06:29:00,mwen,1,action
261,2010-01-17 06:29:00,like,1,action
262,2010-01-18 08:25:00,port-au-prince,1,location
262,2010-01-18 08:25:00,please,1,entity
262,2010-01-18 08:25:00,us,1,entity
262,2010-01-18 08:25:00,bowie md,1,entity
262,2010-01-18 08:25:00,jackson joanis,1,entity
262,2010-01-18 08:25:00,alix roi,1,entity
262,2010-01-18 08:25:00,marie,2,entity
262,2010-01-18 08:25:00,church st louis roi de france,1,entity
262,2010-01-18 08:25:00,injured,2,action
262,2010-01-18 08:25:00,living,1,action
262,2010-01-18 08:25:00,help,1,action
262,2010-01-18 08:25:00,get,1,action
262,2010-01-18 08:25:00,move,1,action
262,2010-01-18 08:25:00,send,1,action
262,2010-01-18 08:25:00,swollen,1,action
263,2010-01-18 04:09:00,port-au-prince,1,location
263,2010-01-18 04:09:00,haiti,1,location
263,2010-01-18 04:09:00,lillavois,1,location
263,2010-01-18 04:09:00,route lilavois 33,1,location
263,2010-01-18 04:09:00,need,1,action
264,2010-01-18 08:21:00,tabarre at rue gelin 6,1,location
264,2010-01-18 08:21:00,need,1,entity
264,2010-01-18 08:21:00,tabarre,2,entity
264,2010-01-18 08:21:00,original,1,entity
264,2010-01-18 08:21:00,rue,1,entity
264,2010-01-18 08:21:00,need,2,action
264,2010-01-18 08:21:00,med,2,action
264,2010-01-18 08:21:00,waiting,2,action
264,2010-01-18 08:21:00,replenished,2,action
265,2010-01-18 08:23:00,please contact,1,location
265,2010-01-18 08:23:00,location unknown,1,location
265,2010-01-18 08:23:00,urgent,3,entity
265,2010-01-18 08:23:00,lionel st,1,entity
265,2010-01-18 08:23:00,please,1,entity
265,2010-01-18 08:23:00,asap,1,entity
266,2010-01-18 08:19:00,diquini 63 angle rue tunnel et pompee #8,1,location
266,2010-01-18 08:19:00,approximate,1,location
266,2010-01-18 08:19:00,diquini,1,entity
266,2010-01-18 08:19:00,christian,1,entity
267,2010-01-18 11:31:00,haiti,1,location
267,2010-01-18 11:31:00,belladere,2,location
267,2010-01-18 11:31:00,category,1,entity
267,2010-01-18 11:31:00,bonjou,1,entity
267,2010-01-18 11:31:00,renise,1,entity
267,2010-01-18 11:31:00,belladere,2,entity
267,2010-01-18 11:31:00,paske,1,action
267,2010-01-18 11:31:00,want,1,action
267,2010-01-18 11:31:00,asrid,1,action
267,2010-01-18 11:31:00,nan,1,action
267,2010-01-18 11:31:00,louko,1,action
267,2010-01-18 11:31:00,call,1,action
267,2010-01-18 11:31:00,know,1,action
267,2010-01-18 11:31:00,listening,1,action
267,2010-01-18 11:31:00,forward,1,action
267,2010-01-18 11:31:00,worried,1,action
268,2010-01-18 08:17:00,the,1,location
268,2010-01-18 08:17:00,léogâne,1,location
268,2010-01-18 08:17:00,cnn,1,entity
268,2010-01-18 08:17:00,anderson cooper,1,entity
268,2010-01-18 08:17:00,believed,1,action
268,2010-01-18 08:17:00,buried,1,action
269,2010-01-18 08:11:00,camps in croix deprez,1,location
269,2010-01-18 08:11:00,croix deprez,1,entity
269,2010-01-18 08:11:00,red,1,action
269,2010-01-18 08:11:00,delivering,1,action
270,2010-01-18 08:11:00,port-au-prince,1,location
270,2010-01-18 08:11:00,carrefour feuilles,2,entity
270,2010-01-18 08:11:00,le,1,entity
270,2010-01-18 08:11:00,valou gehy faites,1,entity
270,2010-01-18 08:11:00,urgent,2,entity
270,2010-01-18 08:11:00,il,1,entity
270,2010-01-18 08:11:00,can,1,entity
270,2010-01-18 08:11:00,est,1,action
270,2010-01-18 08:11:00,trapped,1,action
270,2010-01-18 08:11:00,get,1,action
270,2010-01-18 08:11:00,pour,2,action
270,2010-01-18 08:11:00,keep,1,action
270,2010-01-18 08:11:00,cell,1,action
270,2010-01-18 08:11:00,lift,1,action
270,2010-01-18 08:11:00,specify,1,action
271,2010-01-17 06:33:00,port-au-prince,1,location
271,2010-01-17 06:33:00,haiti,1,location
271,2010-01-17 06:33:00,carrefour,1,location
271,2010-01-17 06:33:00,carrefour,1,entity
271,2010-01-17 06:33:00,colby,1,entity
271,2010-01-17 06:33:00,mwen,1,entity
271,2010-01-17 06:33:00,tanpri,1,entity
271,2010-01-17 06:33:00,colbert,1,entity
271,2010-01-17 06:33:00,heard,1,action
271,2010-01-17 06:33:00,mwen,1,action
271,2010-01-17 06:33:00,edem,1,action
272,2010-01-18 08:09:00,jacmel,1,location
272,2010-01-18 08:09:00,jacmel port,1,location
272,2010-01-18 08:09:00,jacmel,1,entity
272,2010-01-18 08:09:00,plan international,1,entity
272,2010-01-18 08:09:00,landed,1,action
272,2010-01-18 08:09:00,carrying,1,action
273,2010-01-18 08:05:00,port-au-prince,1,location
273,2010-01-18 08:05:00,nicole labonte,1,entity
273,2010-01-18 08:05:00,please,2,entity
273,2010-01-18 08:05:00,delmas,1,entity
273,2010-01-18 08:05:00,sophia biamby,1,entity
273,2010-01-18 08:05:00,running,1,action
273,2010-01-18 08:05:00,spread,1,action
274,2010-01-18 08:05:00,exact coords unknown,1,location
274,2010-01-18 08:05:00,carrefour,1,location
274,2010-01-18 08:05:00,soeurs of riviere froide,1,location
274,2010-01-18 08:05:00,riviere froide,1,entity
274,2010-01-18 08:05:00,haiti,1,entity
274,2010-01-18 08:05:00,soeurs,1,entity
274,2010-01-18 08:05:00,boite,1,entity
274,2010-01-18 08:05:00,decomposing,1,action
274,2010-01-18 08:05:00,visted,1,action
275,2010-01-18 11:03:00,fond vert,1,location
275,2010-01-18 11:03:00,alo ma,1,entity
275,2010-01-18 11:03:00,fond vert,1,entity
275,2010-01-18 11:03:00,get,1,action
276,2010-01-18 07:56:00,pétionville,1,location
276,2010-01-18 07:56:00,unibank,1,location
276,2010-01-18 07:56:00,rue faubert no,1,entity
276,2010-01-18 07:56:00,please,1,entity
276,2010-01-18 07:56:00,unibanque,1,entity
276,2010-01-18 07:56:00,wearing,1,action
276,2010-01-18 07:56:00,stuck,1,action
276,2010-01-18 07:56:00,find,1,action
276,2010-01-18 07:56:00,stating,1,action
277,2010-01-17 04:03:00,lilavois 33 bon repos,1,location
277,2010-01-17 04:03:00,category,1,entity
277,2010-01-17 04:03:00,water,1,entity
277,2010-01-17 04:03:00,bring,1,action
277,2010-01-17 04:03:00,get,1,action
277,2010-01-17 04:03:00,please,1,action
277,2010-01-17 04:03:00,died,1,action
277,2010-01-17 04:03:00,left,1,action
278,2010-01-18 06:15:00,jacmel,2,location
278,2010-01-18 06:15:00,haiti,1,location
278,2010-01-18 06:15:00,jacmel,1,entity
278,2010-01-18 06:15:00,asking,1,action
278,2010-01-18 06:15:00,come,1,action
279,2010-01-18 07:49:00,carrefour mahotiere (under citibank in delmas30),1,location
279,2010-01-18 07:49:00,car,1,location
279,2010-01-18 07:49:00,mom daphney sylvestre,1,entity
279,2010-01-18 07:49:00,carrefour mahotiere,1,entity
279,2010-01-18 07:49:00,evelyn bourdeau,1,entity
279,2010-01-18 07:49:00,citibank,1,entity
279,2010-01-18 07:49:00,texting,1,action
279,2010-01-18 07:49:00,trapped,1,action
280,2010-01-17 04:57:00,haiti,1,location
280,2010-01-17 04:57:00,faustin,1,location
280,2010-01-17 04:57:00,anhy,1,entity
280,2010-01-17 04:57:00,mwen,1,entity
280,2010-01-17 04:57:00,dab,1,action
280,2010-01-17 04:57:00,say,1,action
280,2010-01-17 04:57:00,let,1,action
280,2010-01-17 04:57:00,know,1,action
280,2010-01-17 04:57:00,want,1,action
280,2010-01-17 04:57:00,mwen,1,action
281,2010-01-18 07:48:00,jacmel - pap road,1,location
281,2010-01-18 07:48:00,will,1,entity
281,2010-01-18 07:48:00,brought,1,action
281,2010-01-18 07:48:00,operate,1,action
281,2010-01-18 07:48:00,blocked,1,action
282,2010-01-18 11:15:00,port-au-prince,1,location
282,2010-01-18 11:15:00,sainte-bernadette,1,location
282,2010-01-18 11:15:00,sainte bernadette paup,1,location
282,2010-01-18 11:15:00,haiti,1,location
282,2010-01-18 11:15:00,se2,1,entity
282,2010-01-18 11:15:00,sainte bernadette,1,entity
282,2010-01-18 11:15:00,received,1,action
282,2010-01-18 11:15:00,nan,1,action
282,2010-01-18 11:15:00,buying,1,action
283,2010-01-18 07:44:00,sacre coeur hospital in milot north haiti near cap haitian,1,location
283,2010-01-18 07:44:00,sacre coeur hospital,1,entity
283,2010-01-18 07:44:00,cap haitian,1,entity
283,2010-01-18 07:44:00,milot,1,entity
284,2010-01-18 06:21:00,haiti,1,location
284,2010-01-18 06:21:00,corail,2,location
284,2010-01-18 06:21:00,corail,1,entity
284,2010-01-18 06:21:00,brandy pierre,1,entity
284,2010-01-18 06:21:00,nan,1,entity
284,2010-01-18 06:21:00,koray,2,entity
284,2010-01-18 06:21:00,injured,1,action
284,2010-01-18 06:21:00,damaged,1,action
284,2010-01-18 06:21:00,koray,1,action
284,2010-01-18 06:21:00,collapsed,1,action
284,2010-01-18 06:21:00,gen,2,action
284,2010-01-18 06:21:00,died,1,action
285,2010-01-17 05:43:00,need water,1,location
285,2010-01-17 05:43:00,delmas 33,1,location
285,2010-01-17 05:43:00,delmas 33 in silo,1,location
285,2010-01-17 05:43:00,category,1,entity
285,2010-01-17 05:43:00,water,1,entity
285,2010-01-17 05:43:00,silo,1,entity
285,2010-01-17 05:43:00,need,1,action
286,2010-01-18 07:37:00,bourdon),1,location
286,2010-01-18 07:37:00,lycée francais (rue marcadieu,1,location
286,2010-01-18 07:37:00,bourdon,1,entity
286,2010-01-18 07:37:00,francais,1,entity
286,2010-01-18 07:37:00,french hospital,1,entity
286,2010-01-18 07:37:00,receive,1,action
286,2010-01-18 07:37:00,wounded,1,action
287,2010-01-18 11:25:00,petionville,1,location
287,2010-01-18 11:25:00,haiti,1,location
287,2010-01-18 11:25:00,petionville person,1,location
287,2010-01-18 11:25:00,food,1,entity
287,2010-01-18 11:25:00,petion ville,3,entity
287,2010-01-18 11:25:00,kisa,1,entity
287,2010-01-18 11:25:00,mwen,1,entity
287,2010-01-18 11:25:00,given,1,action
287,2010-01-18 11:25:00,get,1,action
287,2010-01-18 11:25:00,gen,1,action
287,2010-01-18 11:25:00,dying,1,action
287,2010-01-18 11:25:00,like,1,action
288,2010-01-18 07:31:00,gressier,1,location
288,2010-01-18 07:31:00,please,1,entity
288,2010-01-18 07:31:00,bring,1,action
289,2010-01-17 07:47:00,port-au-prince,1,location
289,2010-01-17 07:47:00,carrefour,1,location
289,2010-01-17 07:47:00,fontamara,2,location
289,2010-01-17 07:47:00,magaline,1,entity
289,2010-01-17 07:47:00,venette,1,entity
289,2010-01-17 07:47:00,asking,1,action
290,2010-01-17 06:45:00,impasse alcin,1,location
290,2010-01-17 06:45:00,port-au-prince,1,location
290,2010-01-17 06:45:00,haiti,1,location
290,2010-01-17 06:45:00,rue merisier,1,location
290,2010-01-17 06:45:00,delmas 48,1,location
290,2010-01-17 06:45:00,category,1,entity
290,2010-01-17 06:45:00,alcin,1,entity
290,2010-01-17 06:45:00,please,1,entity
290,2010-01-17 06:45:00,water,1,entity
290,2010-01-17 06:45:00,delmas,1,entity
290,2010-01-17 06:45:00,sil,1,entity
290,2010-01-17 06:45:00,need,1,action
290,2010-01-17 06:45:00,dying,1,action
291,2010-01-17 04:10:00,impasse charite #2,1,location
291,2010-01-17 04:10:00,rue (street) janvier,1,location
291,2010-01-17 04:10:00,category,1,entity
291,2010-01-17 04:10:00,komite,1,entity
291,2010-01-17 04:10:00,tanpri,1,entity
291,2010-01-17 04:10:00,tents,1,entity
291,2010-01-17 04:10:00,food,1,entity
291,2010-01-17 04:10:00,please,1,entity
291,2010-01-17 04:10:00,rue,1,entity
291,2010-01-17 04:10:00,water,2,entity
291,2010-01-17 04:10:00,impasse,1,entity
291,2010-01-17 04:10:00,medications,1,entity
291,2010-01-17 04:10:00,nou,2,entity
291,2010-01-17 04:10:00,clothes,1,entity
291,2010-01-17 04:10:00,stop,1,action
291,2010-01-17 04:10:00,see,1,action
291,2010-01-17 04:10:00,genyen,1,action
291,2010-01-17 04:10:00,bezwen,1,action
291,2010-01-17 04:10:00,vizite,1,action
292,2010-01-18 05:36:00,jacmel,1,location
292,2010-01-18 05:36:00,haiti,1,location
292,2010-01-18 05:36:00,jacmel,1,entity
292,2010-01-18 05:36:00,trapped,1,action
293,2010-01-18 05:35:00,carribean supermarket 5,1,location
293,2010-01-18 05:35:00,port au prince,1,location
293,2010-01-18 05:35:00,please,1,entity
293,2010-01-18 05:35:00,philippine,1,entity
293,2010-01-18 05:35:00,carribean supermarket,1,entity
293,2010-01-18 05:35:00,aurora aguinaldo,1,entity
293,2010-01-18 05:35:00,haiti,1,entity
293,2010-01-18 05:35:00,joacquin tena,1,entity
293,2010-01-18 05:35:00,looking,1,action
293,2010-01-18 05:35:00,named,1,action
293,2010-01-18 05:35:00,let,1,action
294,2010-01-18 07:10:00,port-au-prince,1,location
295,2010-01-17 04:15:00,impasse chretien klecin 12 extended,1,location
295,2010-01-17 04:15:00,impasse chretien,1,entity
295,2010-01-17 04:15:00,nou,1,entity
295,2010-01-17 04:15:00,ap tu,1,entity
295,2010-01-17 04:15:00,extended,1,action
295,2010-01-17 04:15:00,tien,1,action
295,2010-01-17 04:15:00,bezwen,1,action
295,2010-01-17 04:15:00,dying,1,action
295,2010-01-17 04:15:00,malad,1,action
295,2010-01-17 04:15:00,impasse,1,action
295,2010-01-17 04:15:00,gwangou,1,action
295,2010-01-17 04:15:00,need,1,action
296,2010-01-18 07:02:00,cap-haïtien,1,location
296,2010-01-18 07:02:00,north,1,entity
296,2010-01-18 07:02:00,cap haitian,1,entity
296,2010-01-18 07:02:00,haiti,2,entity
296,2010-01-18 07:02:00,please,1,entity
296,2010-01-18 07:02:00,aidg,1,entity
296,2010-01-18 07:02:00,need,1,action
296,2010-01-18 07:02:00,host,1,action
296,2010-01-18 07:02:00,help,1,action
296,2010-01-18 07:02:00,coming,1,action
297,2010-01-18 07:04:00,care office petionville,1,location
297,2010-01-18 07:04:00,rue,1,entity
297,2010-01-18 07:04:00,care,2,entity
297,2010-01-18 07:04:00,gathered,1,action
297,2010-01-18 07:04:00,reporting,1,action
298,2010-01-18 06:53:00,port-au-prince,1,location
298,2010-01-18 06:53:00,bon repos,1,location
298,2010-01-18 06:53:00,son,1,entity
298,2010-01-18 06:53:00,elle,1,entity
298,2010-01-18 06:53:00,bon repos,1,entity
298,2010-01-18 06:53:00,habite,1,action
299,2010-01-18 04:03:00,haiti,1,location
299,2010-01-18 04:03:00,69 stenyo,1,location
299,2010-01-18 04:03:00,crois-des-bouquets,1,location
299,2010-01-18 04:03:00,crois,1,location
299,2010-01-18 04:03:00,hello magdaline,1,entity
299,2010-01-18 04:03:00,salut magdaline,1,entity
299,2010-01-18 04:03:00,robenson sam,1,entity
299,2010-01-18 04:03:00,ta,1,entity
299,2010-01-18 04:03:00,kwad,1,action
299,2010-01-18 04:03:00,bien,1,action
299,2010-01-18 04:03:00,live,1,action
299,2010-01-18 04:03:00,nan,1,action
299,2010-01-18 04:03:00,mere,1,action
300,2010-01-17 07:30:00,port-au-prince,1,location
300,2010-01-17 07:30:00,delmas 6,1,location
300,2010-01-17 07:30:00,category,1,entity
300,2010-01-17 07:30:00,kenia,1,entity
300,2010-01-17 07:30:00,mwen,1,entity
300,2010-01-17 07:30:00,persons news,1,entity
300,2010-01-17 07:30:00,need,1,action
300,2010-01-17 07:30:00,calling,1,action
300,2010-01-17 07:30:00,bezwen,1,action
300,2010-01-17 07:30:00,gen,1,action
301,2010-01-17 01:12:00,leogane,1,location
301,2010-01-17 01:12:00,hello radio,1,entity
301,2010-01-17 01:12:00,park gerard christophe,1,entity
301,2010-01-17 01:12:00,leoagane,1,entity
301,2010-01-17 01:12:00,jera krist,1,entity
301,2010-01-17 01:12:00,alo radio,1,entity
301,2010-01-17 01:12:00,samuel attis,2,entity
301,2010-01-17 01:12:00,like,1,action
301,2010-01-17 01:12:00,statying,1,action
302,2010-01-17 03:35:00,thomassin number 32,1,location
302,2010-01-17 03:35:00,pyron,1,location
302,2010-01-17 03:35:00,thomassin,1,entity
302,2010-01-17 03:35:00,thank,1,entity
302,2010-01-17 03:35:00,mwen,1,entity
302,2010-01-17 03:35:00,pyron,1,entity
302,2010-01-17 03:35:00,jwen,1,action
302,2010-01-17 03:35:00,need,1,action
302,2010-01-17 03:35:00,named,1,action
302,2010-01-17 03:35:00,like,1,action
303,2010-01-18 06:22:00,gros morne parish,1,location
303,2010-01-18 06:22:00,crs,1,entity
303,2010-01-18 06:22:00,haiti,1,entity
303,2010-01-18 06:22:00,update,1,entity
303,2010-01-18 06:22:00,gros morne,1,entity
304,2010-01-17 09:41:00,hospital st. croix -72.559032 18.557415,1,location
304,2010-01-17 09:41:00,hospital,1,entity
304,2010-01-17 09:41:00,destroyed,1,action
305,2010-01-17 07:55:00,port-au-prince,1,location
305,2010-01-17 07:55:00,delmas 33,1,location
305,2010-01-17 07:55:00,sou,1,entity
305,2010-01-17 07:55:00,nan,1,entity
305,2010-01-17 07:55:00,adoken,1,entity
305,2010-01-17 07:55:00,need,1,action
305,2010-01-17 07:55:00,received,1,action
306,2010-01-18 11:54:00,haiti,1,location
306,2010-01-18 11:54:00,arcahaie,2,location
306,2010-01-18 11:54:00,good,1,entity
306,2010-01-18 11:54:00,get,1,action
306,2010-01-18 11:54:00,lost,1,action
306,2010-01-18 11:54:00,citizen,1,action
307,2010-01-18 06:14:00,port-au-prince,1,location
307,2010-01-18 06:14:00,tabarre,1,location
307,2010-01-18 06:14:00,village theodate,1,entity
307,2010-01-18 06:14:00,phone,1,entity
307,2010-01-18 06:14:00,ngo,1,entity
307,2010-01-18 06:14:00,fonkoze,1,entity
307,2010-01-18 06:14:00,need,1,action
308,2010-01-18 01:09:00,port-au-prince,1,location
308,2010-01-18 01:09:00,haiti,1,location
308,2010-01-18 01:09:00,tabarre,1,location
